"","year","pnum","box_attempt","nestbox","species","clutch_size","April_lay","April_hatch","num_chicks","num_eggs_manipulated","number_fledged","adult_male","adult_female","incubation_period","test"
"12175",1981,"19811SW33",1,"SW33","BLUTI",9,37,58,4,NA,4,"KR81987","KR81959",13,5
"12177",1981,"19811SW36",1,"SW36","BLUTI",10,32,54,10,NA,0,"KR81981","KR81970",13,0
"12178",1981,"19811SW38",1,"SW38","BLUTI",7,31,51,7,NA,0,NA,"A006449",14,0
"12179",1981,"19811SW41",1,"SW41","BLUTI",8,33,53,4,NA,0,NA,"KR81960",13,4
"12183",1981,"19811SW47",1,"SW47","BLUTI",14,24,NA,NA,NA,0,NA,"KJ73878",NA,NA
"12186",1981,"19811SW51",1,"SW51","BLUTI",10,28,54,10,NA,10,NA,"A004647",17,0
"12187",1981,"19811SW53",1,"SW53","BLUTI",7,NA,66,3,NA,3,NA,"A726916",NA,4
"12189",1981,"19811SW55",1,"SW55","BLUTI",8,35,57,8,NA,8,"KR81985","A647691",15,0
"12191",1981,"19811SW6",1,"SW6","BLUTI",10,20,49,10,NA,10,"A006780","A003959",20,0
"12192",1981,"19811SW60",1,"SW60","BLUTI",13,27,54,13,NA,0,NA,"A003964",15,0
"12193",1981,"19811SW62",1,"SW62","BLUTI",9,36,NA,NA,NA,0,NA,"A006112",NA,NA
"12194",1981,"19811SW63",1,"SW63","BLUTI",11,34,58,10,NA,10,"A006369","KR82912",14,1
"12195",1981,"19811SW65",1,"SW65","BLUTI",11,24,54,10,NA,10,"A005346","A004648",20,1
"12196",1981,"19811SW68",1,"SW68","BLUTI",8,40,64,7,NA,7,NA,"A005274",17,1
"12198",1981,"19811SW75",1,"SW75","BLUTI",9,27,NA,NA,NA,0,NA,"A647636",NA,NA
"12199",1981,"19811SW76",1,"SW76","BLUTI",9,28,53,9,NA,0,NA,"KR84632",17,0
"12201",1981,"19811SW79",1,"SW79","BLUTI",11,19,47,10,NA,10,"A005762","A004649",18,1
"12202",1981,"19811SW8",1,"SW8","BLUTI",9,NA,46,8,NA,7,NA,"KR83547",NA,1
"12203",1981,"19811SW80A",1,"SW80A","BLUTI",10,NA,48,9,NA,9,"KR81979","KR81954",NA,1
"12205",1981,"19811SW83",1,"SW83","BLUTI",12,24,50,11,NA,11,"KR81978","A003897",15,1
"12206",1981,"19811SW86",1,"SW86","BLUTI",13,24,54,13,NA,13,"KR82149","A004650",18,0
"12209",1981,"19811W1",1,"W1","BLUTI",9,24,43,7,NA,6,NA,"A004170",11,2
"12213",1981,"19811W102",1,"W102","BLUTI",10,NA,NA,10,NA,10,NA,NA,NA,0
"12214",1981,"19811W103",1,"W103","BLUTI",9,34,53,9,NA,9,NA,NA,11,0
"12215",1981,"19811W103A",1,"W103A","BLUTI",5,19,NA,NA,NA,0,NA,NA,NA,NA
"12217",1981,"19811W11",1,"W11","BLUTI",11,20,NA,NA,NA,0,NA,"A004811",NA,NA
"12218",1981,"19811W12",1,"W12","BLUTI",12,16,46,11,NA,10,NA,NA,19,1
"12221",1981,"19811W15",1,"W15","BLUTI",13,21,49,9,NA,9,"A005409","KR81894",16,4
"12222",1981,"19811W16",1,"W16","BLUTI",11,16,45,3,NA,2,NA,"KR81860",19,8
"12224",1981,"19811W18",1,"W18","BLUTI",9,17,41,9,NA,9,NA,"KR81875",16,0
"12225",1981,"19811W19",1,"W19","BLUTI",8,23,49,8,NA,7,NA,"KR81874",19,0
"12226",1981,"19811W21",1,"W21","BLUTI",12,17,45,10,NA,9,NA,"KR82573",17,2
"12228",1981,"19811W25",1,"W25","BLUTI",12,16,NA,NA,NA,0,NA,"A005423",NA,NA
"12230",1981,"19811W27",1,"W27","BLUTI",11,17,43,11,NA,11,NA,"KR81861",16,0
"12231",1981,"19811W28",1,"W28","BLUTI",12,18,48,12,NA,12,NA,"JN32026",19,0
"12232",1981,"19811W29",1,"W29","BLUTI",9,19,49,8,NA,7,NA,"KR81862",22,1
"12234",1981,"19811W31",1,"W31","BLUTI",12,18,40,12,NA,11,NA,"KR81858",11,0
"12235",1981,"19811W32",1,"W32","BLUTI",11,18,40,11,NA,11,NA,"KR81857",12,0
"12238",1981,"19811W35",1,"W35","BLUTI",6,21,48,5,NA,5,"A006598","KR81893",22,1
"12239",1981,"19811W36",1,"W36","BLUTI",10,17,NA,NA,NA,0,NA,"KR84673",NA,NA
"12240",1981,"19811W37",1,"W37","BLUTI",10,22,NA,NA,NA,0,NA,NA,NA,NA
"12242",1981,"19811W39",1,"W39","BLUTI",8,21,48,8,NA,7,NA,"KR81863",20,0
"12244",1981,"19811W44",1,"W44","BLUTI",11,32,54,10,NA,10,"A726247","KR81877",12,1
"12245",1981,"19811W45",1,"W45","BLUTI",12,15,60,10,NA,0,"A726248","KR81864",34,2
"12247",1981,"19811W47",1,"W47","BLUTI",12,14,37,12,NA,11,NA,"A006508",12,0
"12248",1981,"19811W49",1,"W49","BLUTI",12,28,54,NA,NA,7,NA,"KR81896",15,NA
"12249",1981,"19811W4A",1,"W4A","BLUTI",8,21,47,8,NA,7,"A006652","KR81865",19,0
"12250",1981,"19811W4B",1,"W4B","BLUTI",8,26,NA,NA,NA,0,NA,"KR81879",NA,NA
"12251",1981,"19811W5",1,"W5","BLUTI",12,21,55,12,NA,11,NA,"A005077",23,0
"12254",1981,"19811W52",1,"W52","BLUTI",7,41,NA,NA,NA,0,NA,"A004630",NA,NA
"12256",1981,"19811W54",1,"W54","BLUTI",13,15,43,11,NA,10,NA,"KR81213",16,2
"12259",1981,"19811W57",1,"W57","BLUTI",11,16,49,9,NA,7,NA,"KR81873",23,2
"12260",1981,"19811W58",1,"W58","BLUTI",12,30,55,12,NA,8,NA,"A006725",14,0
"12262",1981,"19811W61",1,"W61","BLUTI",5,19,NA,NA,NA,0,NA,NA,NA,NA
"12265",1981,"19811W64",1,"W64","BLUTI",11,27,50,10,NA,10,NA,"A005047",13,1
"12266",1981,"19811W64A",1,"W64A","BLUTI",11,19,46,10,NA,10,NA,"A053338",17,1
"12267",1981,"19811W65",1,"W65","BLUTI",12,14,44,11,NA,0,NA,"KR81855",19,1
"12268",1981,"19811W66",1,"W66","BLUTI",13,17,45,13,NA,12,NA,"KR84050",16,0
"12269",1981,"19811W68",1,"W68","BLUTI",11,20,52,9,NA,9,NA,"A006483",22,2
"12270",1981,"19811W69",1,"W69","BLUTI",10,19,50,9,NA,9,NA,"KR81872",22,1
"12272",1981,"19811W71",1,"W71","BLUTI",6,44,NA,NA,NA,0,NA,"A005196",NA,NA
"12273",1981,"19811W72",1,"W72","BLUTI",12,17,45,9,NA,9,NA,"A004189",17,3
"12276",1981,"19811W75A",1,"W75A","BLUTI",11,16,41,11,NA,11,NA,"KR81856",15,0
"12277",1981,"19811W76",1,"W76","BLUTI",8,NA,54,8,NA,8,NA,NA,NA,0
"12278",1981,"19811W77",1,"W77","BLUTI",11,20,45,9,NA,9,"KR81899","A006303",15,2
"12279",1981,"19811W78",1,"W78","BLUTI",10,18,43,9,NA,8,NA,"A005161",16,1
"12280",1981,"19811W79",1,"W79","BLUTI",8,33,52,7,NA,0,NA,"A722001",12,1
"12281",1981,"19811W8",1,"W8","BLUTI",10,34,56,10,NA,10,NA,"A004421",13,0
"12282",1981,"19811W80",1,"W80","BLUTI",8,24,46,8,NA,8,NA,"KR81854",15,0
"12285",1981,"19811W84",1,"W84","BLUTI",8,NA,NA,8,NA,7,NA,NA,NA,0
"12286",1981,"19811W85",1,"W85","BLUTI",11,19,47,11,NA,11,NA,"A005410",18,0
"12292",1981,"19811W95",1,"W95","BLUTI",9,20,44,8,NA,8,NA,NA,16,1
"12293",1981,"19811W96",1,"W96","BLUTI",11,28,NA,NA,NA,0,NA,"KR81891",NA,NA
"12295",1981,"19811W98",1,"W98","BLUTI",12,13,40,8,NA,8,"KR81898","A006402",16,4
"12299",1981,"19812EX35A",2,"EX35A","BLUTI",NA,52,70,5,NA,5,NA,"A006856",NA,NA
"12302",1981,"19812EX57",2,"EX57","BLUTI",NA,NA,NA,NA,NA,0,NA,"KR84645",NA,NA
"12305",1981,"19812MP37",2,"MP37","BLUTI",7,46,NA,NA,NA,0,NA,NA,NA,NA
"12307",1981,"19812SW116",2,"SW116","BLUTI",10,NA,65,8,NA,8,"A005269","A726006",NA,2
"12308",1981,"19812W17",2,"W17","BLUTI",7,43,60,7,NA,7,NA,NA,11,0
"12310",1982,"19821B101",1,"B101","BLUTI",9,24,45,7,NA,7,NA,NA,13,2
"12312",1982,"19821B107",1,"B107","BLUTI",10,25,50,10,NA,10,NA,NA,16,0
"12313",1982,"19821B109",1,"B109","BLUTI",9,29,51,8,NA,8,NA,"A003251",14,1
"12315",1982,"19821B110",1,"B110","BLUTI",2,25,NA,NA,NA,0,NA,NA,NA,NA
"12316",1982,"19821B111",1,"B111","BLUTI",9,30,53,7,NA,4,NA,NA,15,2
"12318",1982,"19821B113",1,"B113","BLUTI",8,28,50,6,NA,5,NA,"A722546",15,2
"12319",1982,"19821B118",1,"B118","BLUTI",11,23,49,11,NA,11,NA,NA,16,0
"12320",1982,"19821B122",1,"B122","BLUTI",10,23,45,10,NA,10,NA,NA,13,0
"12321",1982,"19821B127",1,"B127","BLUTI",9,25,50,9,NA,9,NA,"A006439",17,0
"12322",1982,"19821B128",1,"B128","BLUTI",NA,NA,NA,NA,NA,0,NA,"A726008",NA,NA
"12324",1982,"19821B131",1,"B131","BLUTI",9,23,45,8,NA,8,NA,NA,14,1
"12325",1982,"19821B136",1,"B136","BLUTI",8,30,55,8,NA,8,"A722378","A723418",18,0
"12326",1982,"19821B137",1,"B137","BLUTI",8,27,48,8,NA,8,NA,"KR81553",14,0
"12328",1982,"19821B14",1,"B14","BLUTI",9,26,49,9,NA,9,NA,"A004915",15,0
"12330",1982,"19821B145",1,"B145","BLUTI",10,24,47,10,NA,10,NA,NA,14,0
"12331",1982,"19821B147",1,"B147","BLUTI",9,26,48,9,NA,9,NA,NA,14,0
"12332",1982,"19821B148",1,"B148","BLUTI",12,21,47,10,NA,10,NA,NA,15,2
"12333",1982,"19821B15",1,"B15","BLUTI",12,20,NA,NA,NA,0,NA,NA,NA,NA
"12336",1982,"19821B158",1,"B158","BLUTI",9,25,46,9,NA,9,NA,"A726252",13,0
"12339",1982,"19821B162",1,"B162","BLUTI",10,26,49,10,NA,10,NA,"A005638",14,0
"12340",1982,"19821B163",1,"B163","BLUTI",11,20,45,11,NA,11,NA,"A723422",15,0
"12341",1982,"19821B164",1,"B164","BLUTI",6,27,47,6,NA,6,NA,"KR83711",15,0
"12342",1982,"19821B168",1,"B168","BLUTI",4,39,NA,NA,NA,0,NA,NA,NA,NA
"12344",1982,"19821B179",1,"B179","BLUTI",10,26,49,8,NA,7,NA,NA,14,2
"12346",1982,"19821B181",1,"B181","BLUTI",11,26,49,11,NA,11,NA,NA,13,0
"12348",1982,"19821B184",1,"B184","BLUTI",12,30,53,11,NA,9,NA,"A726253",12,1
"12349",1982,"19821B185",1,"B185","BLUTI",6,31,52,4,NA,2,NA,"A722503",16,2
"12350",1982,"19821B188",1,"B188","BLUTI",10,24,45,7,NA,7,NA,NA,12,3
"12351",1982,"19821B191",1,"B191","BLUTI",10,25,47,10,NA,0,NA,NA,13,0
"12352",1982,"19821B192",1,"B192","BLUTI",8,28,48,8,NA,0,NA,"A726254",13,0
"12354",1982,"19821B195",1,"B195","BLUTI",10,18,39,10,NA,0,NA,"A722108",12,0
"12355",1982,"19821B196",1,"B196","BLUTI",8,26,46,8,NA,8,NA,NA,13,0
"12356",1982,"19821B197",1,"B197","BLUTI",5,22,41,4,NA,4,NA,NA,15,1
"12357",1982,"19821B198",1,"B198","BLUTI",10,20,46,8,NA,8,NA,"KR84023",17,2
"12358",1982,"19821B199",1,"B199","BLUTI",12,21,45,12,NA,12,NA,NA,13,0
"12359",1982,"19821B2",1,"B2","BLUTI",8,33,52,8,NA,0,NA,"A726032",12,0
"12360",1982,"19821B206",1,"B206","BLUTI",7,36,54,7,NA,6,NA,NA,12,0
"12361",1982,"19821B211",1,"B211","BLUTI",10,20,44,10,NA,8,NA,NA,15,0
"12363",1982,"19821B213",1,"B213","BLUTI",11,24,48,11,NA,11,NA,"A007095",14,0
"12365",1982,"19821B218",1,"B218","BLUTI",9,33,54,9,NA,5,NA,"A723413",13,0
"12366",1982,"19821B22",1,"B22","BLUTI",11,25,50,10,NA,10,NA,NA,15,1
"12367",1982,"19821B221",1,"B221","BLUTI",13,20,50,13,NA,10,NA,NA,18,0
"12371",1982,"19821B226",1,"B226","BLUTI",6,33,NA,NA,NA,0,NA,"A726298",NA,NA
"12373",1982,"19821B228",1,"B228","BLUTI",8,39,57,8,NA,0,NA,"A726275",11,0
"12374",1982,"19821B229",1,"B229","BLUTI",9,30,51,8,NA,7,NA,NA,13,1
"12375",1982,"19821B23",1,"B23","BLUTI",NA,20,40,10,NA,10,NA,NA,NA,NA
"12377",1982,"19821B27",1,"B27","BLUTI",8,37,58,6,NA,6,NA,NA,14,2
"12379",1982,"19821B35",1,"B35","BLUTI",10,24,NA,NA,NA,0,NA,NA,NA,NA
"12381",1982,"19821B4",1,"B4","BLUTI",14,NA,NA,14,NA,6,NA,"A007097",NA,0
"12383",1982,"19821B46",1,"B46","BLUTI",9,26,51,8,NA,8,NA,NA,17,1
"12384",1982,"19821B54",1,"B54","BLUTI",7,30,51,7,NA,6,NA,NA,15,0
"12385",1982,"19821B58",1,"B58","BLUTI",10,26,47,10,NA,10,NA,NA,12,0
"12386",1982,"19821B59",1,"B59","BLUTI",9,24,48,9,NA,0,NA,NA,16,0
"12389",1982,"19821B71",1,"B71","BLUTI",9,25,47,9,NA,9,NA,NA,14,0
"12390",1982,"19821B76",1,"B76","BLUTI",8,27,NA,NA,NA,0,NA,NA,NA,NA
"12392",1982,"19821B8",1,"B8","BLUTI",6,35,53,5,NA,5,NA,NA,13,1
"12394",1982,"19821B87",1,"B87","BLUTI",10,31,54,10,NA,9,NA,"A723431",14,0
"12395",1982,"19821B89",1,"B89","BLUTI",6,31,51,5,NA,5,NA,NA,15,1
"12396",1982,"19821B94",1,"B94","BLUTI",9,26,50,8,NA,8,NA,"A722105",16,1
"12397",1982,"19821B95",1,"B95","BLUTI",10,22,43,10,NA,10,NA,"A006436",12,0
"12398",1982,"19821B96",1,"B96","BLUTI",11,23,49,9,NA,9,NA,"A007096",16,2
"12400",1982,"19821B99A",1,"B99A","BLUTI",10,21,42,10,NA,9,NA,NA,12,0
"12402",1982,"19821C101",1,"C101","BLUTI",10,34,55,10,NA,8,NA,NA,12,0
"12405",1982,"19821C107",1,"C107","BLUTI",13,23,50,13,NA,0,NA,NA,15,0
"12406",1982,"19821C108",1,"C108","BLUTI",7,46,69,7,NA,0,NA,"A723747",17,0
"12408",1982,"19821C110",1,"C110","BLUTI",14,22,48,14,NA,14,NA,"A723434",13,0
"12410",1982,"19821C113",1,"C113","BLUTI",12,24,47,12,NA,12,NA,NA,12,0
"12411",1982,"19821C114",1,"C114","BLUTI",11,26,48,9,NA,8,NA,NA,12,2
"12413",1982,"19821C117",1,"C117","BLUTI",11,23,46,11,NA,11,"A004552","JN32684",13,0
"12414",1982,"19821C119",1,"C119","BLUTI",10,28,49,8,NA,8,NA,"A004646",12,2
"12415",1982,"19821C120",1,"C120","BLUTI",12,23,50,11,NA,11,"A722502","A723438",16,1
"12417",1982,"19821C130",1,"C130","BLUTI",10,32,53,10,NA,9,NA,NA,12,0
"12420",1982,"19821C139",1,"C139","BLUTI",14,26,52,14,NA,13,NA,"A723437",13,0
"12423",1982,"19821C141",1,"C141","BLUTI",11,29,53,11,NA,0,NA,NA,14,0
"12424",1982,"19821C145",1,"C145","BLUTI",11,25,NA,NA,NA,0,NA,NA,NA,NA
"12425",1982,"19821C147",1,"C147","BLUTI",12,26,51,12,NA,12,NA,NA,14,0
"12426",1982,"19821C15",1,"C15","BLUTI",11,21,45,11,NA,11,NA,"A723439",14,0
"12428",1982,"19821C153",1,"C153","BLUTI",9,36,56,7,NA,7,NA,"A723436",12,2
"12430",1982,"19821C157",1,"C157","BLUTI",12,23,47,12,NA,12,"A723622",NA,13,0
"12431",1982,"19821C16",1,"C16","BLUTI",10,23,45,10,NA,0,NA,NA,13,0
"12435",1982,"19821C18",1,"C18","BLUTI",8,26,47,6,NA,6,NA,"A722915",14,2
"12437",1982,"19821C2",1,"C2","BLUTI",10,24,49,10,NA,10,NA,"A723435",16,0
"12438",1982,"19821C25",1,"C25","BLUTI",8,31,NA,NA,NA,0,NA,NA,NA,NA
"12439",1982,"19821C26",1,"C26","BLUTI",9,33,58,6,NA,6,NA,NA,17,3
"12440",1982,"19821C29",1,"C29","BLUTI",12,24,NA,NA,NA,0,NA,NA,NA,NA
"12441",1982,"19821C32",1,"C32","BLUTI",7,29,50,7,NA,7,NA,"B405512",15,0
"12442",1982,"19821C34",1,"C34","BLUTI",11,26,NA,NA,NA,0,NA,"A726729",NA,NA
"12443",1982,"19821C37",1,"C37","BLUTI",12,23,47,12,NA,0,NA,"A723432",13,0
"12444",1982,"19821C4",1,"C4","BLUTI",8,45,69,7,NA,7,NA,"A723645",17,1
"12446",1982,"19821C44",1,"C44","BLUTI",4,NA,NA,NA,NA,0,NA,"A723433",NA,NA
"12447",1982,"19821C49",1,"C49","BLUTI",10,25,46,10,NA,10,NA,NA,12,0
"12448",1982,"19821C53",1,"C53","BLUTI",10,22,45,9,NA,9,NA,"A723440",14,1
"12450",1982,"19821C55",1,"C55","BLUTI",11,24,47,11,NA,0,NA,NA,13,0
"12451",1982,"19821C61A",1,"C61A","BLUTI",9,25,46,9,NA,9,"A723561","A006506",13,0
"12453",1982,"19821C9",1,"C9","BLUTI",10,21,43,10,NA,10,"A006178","A006061",13,0
"12456",1982,"19821CP10",1,"CP10","BLUTI",13,22,NA,NA,NA,0,NA,"A723459",NA,NA
"12457",1982,"19821CP11",1,"CP11","BLUTI",11,32,53,11,NA,11,NA,"A723476",11,0
"12459",1982,"19821CP15",1,"CP15","BLUTI",11,24,47,10,NA,10,NA,"A723457",13,1
"12460",1982,"19821CP18",1,"CP18","BLUTI",12,20,50,10,NA,9,NA,"A723458",19,2
"12464",1982,"19821CP22",1,"CP22","BLUTI",NA,24,47,8,NA,8,NA,"KR81900",NA,NA
"12465",1982,"19821CP23",1,"CP23","BLUTI",11,26,49,11,NA,11,NA,"A723454",13,0
"12466",1982,"19821CP24",1,"CP24","BLUTI",12,25,54,11,NA,11,NA,"KR84716",18,1
"12467",1982,"19821CP26",1,"CP26","BLUTI",11,30,56,11,NA,11,NA,"KJ72454",16,0
"12468",1982,"19821CP28",1,"CP28","BLUTI",13,25,50,12,NA,12,NA,"A723477",13,1
"12470",1982,"19821CP3",1,"CP3","BLUTI",8,33,52,7,NA,7,NA,"A723474",12,1
"12472",1982,"19821CP31",1,"CP31","BLUTI",7,40,61,6,NA,6,NA,"KR84582",15,1
"12473",1982,"19821CP33",1,"CP33","BLUTI",6,45,NA,NA,NA,0,NA,"A723496",NA,NA
"12475",1982,"19821CP35",1,"CP35","BLUTI",11,28,51,10,NA,10,NA,"B270809",13,1
"12477",1982,"19821CP39",1,"CP39","BLUTI",8,28,NA,NA,NA,0,NA,"A722094",NA,NA
"12478",1982,"19821CP4",1,"CP4","BLUTI",7,38,55,7,NA,0,NA,"A726203",11,0
"12479",1982,"19821CP40",1,"CP40","BLUTI",9,27,49,9,NA,9,NA,"A723469",14,0
"12481",1982,"19821CP41",1,"CP41","BLUTI",11,22,45,10,NA,1,NA,"A004956",13,1
"12484",1982,"19821CP5",1,"CP5","BLUTI",12,28,51,12,NA,12,NA,"A723475",12,0
"12485",1982,"19821CP5A",1,"CP5A","BLUTI",11,29,53,10,NA,10,NA,"KR81880",14,1
"12490",1982,"19821EX11",1,"EX11","BLUTI",13,25,50,13,NA,13,NA,"A723464",13,0
"12493",1982,"19821EX13A",1,"EX13A","BLUTI",12,26,49,10,NA,10,NA,"A006421",12,2
"12496",1982,"19821EX15",1,"EX15","BLUTI",11,23,45,11,NA,11,NA,"A006303",12,0
"12498",1982,"19821EX17",1,"EX17","BLUTI",14,26,49,14,NA,14,NA,"A005428",10,0
"12500",1982,"19821EX19",1,"EX19","BLUTI",7,27,47,7,NA,7,NA,"A007064",14,0
"12501",1982,"19821EX19A",1,"EX19A","BLUTI",10,25,46,10,NA,10,NA,"A726778",12,0
"12502",1982,"19821EX2",1,"EX2","BLUTI",12,23,47,11,NA,9,NA,"A726777",13,1
"12507",1982,"19821EX27",1,"EX27","BLUTI",9,26,48,9,NA,9,NA,"A726153",14,0
"12508",1982,"19821EX28",1,"EX28","BLUTI",9,22,49,8,NA,8,NA,"A005870",19,1
"12509",1982,"19821EX29",1,"EX29","BLUTI",10,31,52,9,NA,9,NA,"A723467",12,1
"12510",1982,"19821EX29A",1,"EX29A","BLUTI",10,24,45,10,NA,10,NA,"A723453",12,0
"12512",1982,"19821EX30",1,"EX30","BLUTI",7,41,59,7,NA,7,NA,"A726154",12,0
"12514",1982,"19821EX33",1,"EX33","BLUTI",9,43,NA,NA,NA,0,NA,"A726119",NA,NA
"12516",1982,"19821EX34A",1,"EX34A","BLUTI",10,27,48,8,NA,6,NA,"A726868",12,2
"12518",1982,"19821EX39C",1,"EX39C","BLUTI",5,26,NA,NA,NA,0,NA,"KR81864",NA,NA
"12519",1982,"19821EX4",1,"EX4","BLUTI",13,32,66,9,NA,9,NA,"A752324",22,4
"12522",1982,"19821EX41B",1,"EX41B","BLUTI",9,38,58,8,NA,8,NA,"A723478",12,1
"12523",1982,"19821EX41C",1,"EX41C","BLUTI",12,26,49,11,NA,11,NA,"A723336",12,1
"12526",1982,"19821EX43D",1,"EX43D","BLUTI",13,26,50,11,NA,11,NA,"A006112",12,2
"12527",1982,"19821EX43E",1,"EX43E","BLUTI",8,48,68,8,NA,8,NA,"A007004",13,0
"12531",1982,"19821EX49",1,"EX49","BLUTI",10,26,49,10,NA,10,NA,"A723479",14,0
"12534",1982,"19821EX51B",1,"EX51B","BLUTI",12,22,46,12,NA,12,NA,"A005413",13,0
"12537",1982,"19821EX53",1,"EX53","BLUTI",11,27,49,11,NA,11,NA,"B372912",12,0
"12539",1982,"19821EX56",1,"EX56","BLUTI",3,NA,NA,NA,NA,0,NA,"A723455",NA,NA
"12545",1982,"19821EX60",1,"EX60","BLUTI",10,21,53,10,NA,10,"KR84139","A003887",23,0
"12547",1982,"19821EX62",1,"EX62","BLUTI",7,31,50,7,NA,7,NA,NA,13,0
"12548",1982,"19821EX62C",1,"EX62C","BLUTI",10,32,55,10,NA,10,NA,NA,14,0
"12549",1982,"19821EX62E",1,"EX62E","BLUTI",11,31,55,11,NA,11,NA,"A723468",14,0
"12558",1982,"19821EX69",1,"EX69","BLUTI",10,26,58,10,NA,4,NA,"A722525",23,0
"12560",1982,"19821EX71",1,"EX71","BLUTI",10,22,43,9,NA,9,NA,"A003048",12,1
"12563",1982,"19821EX75",1,"EX75","BLUTI",9,35,58,9,NA,9,NA,NA,15,0
"12565",1982,"19821EX77",1,"EX77","BLUTI",7,30,49,6,NA,6,NA,"A006913",13,1
"12571",1982,"19821EX84",1,"EX84","BLUTI",11,30,52,11,NA,11,NA,"A726697",12,0
"12572",1982,"19821EX85",1,"EX85","BLUTI",4,56,71,4,NA,4,NA,"A722929",12,0
"12575",1982,"19821EX92",1,"EX92","BLUTI",10,26,NA,NA,NA,0,NA,"KR81951",NA,NA
"12576",1982,"19821MP1",1,"MP1","BLUTI",11,21,46,11,NA,11,NA,"A726994",15,0
"12580",1982,"19821MP3",1,"MP3","BLUTI",8,26,50,8,NA,8,NA,NA,17,0
"12581",1982,"19821MP4",1,"MP4","BLUTI",10,34,55,8,NA,8,NA,NA,12,2
"12584",1982,"19821MP90",1,"MP90","BLUTI",10,20,46,10,NA,10,NA,"A722971",17,0
"12585",1982,"19821MP95",1,"MP95","BLUTI",10,25,46,8,NA,8,NA,"A726948",12,2
"12587",1982,"19821O10",1,"O10","BLUTI",9,27,52,9,NA,9,NA,"A724002",17,0
"12588",1982,"19821O100",1,"O100","BLUTI",7,48,66,7,NA,6,NA,"KR81951",12,0
"12591",1982,"19821O104",1,"O104","BLUTI",8,29,48,8,NA,8,NA,"A724151",12,0
"12593",1982,"19821O107",1,"O107","BLUTI",7,NA,81,4,NA,0,NA,NA,NA,3
"12595",1982,"19821O112",1,"O112","BLUTI",10,31,54,10,NA,10,NA,NA,14,0
"12597",1982,"19821O118",1,"O118","BLUTI",9,26,46,8,NA,8,NA,NA,12,1
"12598",1982,"19821O12",1,"O12","BLUTI",7,42,NA,NA,NA,0,NA,"A726242",NA,NA
"12600",1982,"19821O14",1,"O14","BLUTI",12,24,47,12,NA,12,NA,NA,12,0
"12601",1982,"19821O16",1,"O16","BLUTI",6,49,63,5,NA,5,NA,NA,9,1
"12602",1982,"19821O19",1,"O19","BLUTI",12,26,48,12,NA,12,NA,NA,11,0
"12603",1982,"19821O23",1,"O23","BLUTI",9,29,50,8,NA,8,NA,NA,13,1
"12607",1982,"19821O30",1,"O30","BLUTI",11,21,47,8,NA,8,NA,"A005033",16,3
"12608",1982,"19821O30A",1,"O30A","BLUTI",14,21,51,10,NA,10,NA,NA,17,4
"12609",1982,"19821O32",1,"O32","BLUTI",9,25,48,9,NA,9,NA,NA,15,0
"12610",1982,"19821O35",1,"O35","BLUTI",11,31,54,11,NA,0,NA,NA,13,0
"12612",1982,"19821O37",1,"O37","BLUTI",10,23,49,10,NA,9,NA,NA,17,0
"12614",1982,"19821O38A",1,"O38A","BLUTI",13,29,NA,NA,NA,0,NA,NA,NA,NA
"12615",1982,"19821O38B",1,"O38B","BLUTI",14,22,49,14,NA,10,NA,"A006129",14,0
"12616",1982,"19821O39",1,"O39","BLUTI",11,29,NA,NA,NA,0,NA,NA,NA,NA
"12617",1982,"19821O4",1,"O4","BLUTI",10,26,47,10,NA,10,NA,"A004636",12,0
"12618",1982,"19821O40",1,"O40","BLUTI",8,45,65,7,NA,7,NA,"A722094",13,1
"12622",1982,"19821O48",1,"O48","BLUTI",9,28,49,9,NA,8,NA,NA,13,0
"12626",1982,"19821O52",1,"O52","BLUTI",9,28,48,7,NA,7,NA,"A003483",12,2
"12627",1982,"19821O53",1,"O53","BLUTI",13,24,48,13,NA,12,NA,NA,12,0
"12628",1982,"19821O58",1,"O58","BLUTI",8,27,48,8,NA,0,NA,NA,14,0
"12629",1982,"19821O59",1,"O59","BLUTI",8,39,58,7,NA,1,NA,"KR81970",12,1
"12630",1982,"19821O6",1,"O6","BLUTI",11,32,56,10,NA,10,NA,NA,14,1
"12631",1982,"19821O63",1,"O63","BLUTI",8,30,49,8,NA,8,NA,"KR84166",12,0
"12634",1982,"19821O66",1,"O66","BLUTI",12,22,47,12,NA,12,NA,"JN32477",14,0
"12635",1982,"19821O67",1,"O67","BLUTI",10,23,47,10,NA,10,NA,NA,15,0
"12636",1982,"19821O69",1,"O69","BLUTI",11,26,NA,NA,NA,0,NA,NA,NA,NA
"12640",1982,"19821O72",1,"O72","BLUTI",12,28,49,12,NA,12,NA,"KR81953",10,0
"12641",1982,"19821O73",1,"O73","BLUTI",11,26,49,11,NA,11,NA,NA,13,0
"12642",1982,"19821O74",1,"O74","BLUTI",11,23,45,11,NA,11,"A724160",NA,12,0
"12643",1982,"19821O75",1,"O75","BLUTI",7,24,NA,7,NA,5,NA,NA,NA,0
"12644",1982,"19821O75B",1,"O75B","BLUTI",11,25,48,10,NA,10,NA,NA,13,1
"12647",1982,"19821O76",1,"O76","BLUTI",10,24,48,10,NA,10,NA,NA,15,0
"12648",1982,"19821O77",1,"O77","BLUTI",13,24,52,13,NA,12,NA,NA,16,0
"12650",1982,"19821O81",1,"O81","BLUTI",12,27,49,12,NA,10,NA,NA,11,0
